proces,device,rw_flag,sector,size,timestamp
ExoPlayer:Loade-22655,8388608,R,245633336,136,654955.186233
ExoPlayer:Loade-22655,8388608,R,245633552,192,654955.188996
ExoPlayer:Loade-22655,8388608,R,245633744,160,654955.193079
ExoPlayer:Loade-22655,8388608,R,245634040,216,654955.194898
ExoPlayer:Loade-22655,8388608,R,245634256,256,654955.19738
ExoPlayer:Loade-22655,8388608,R,245634512,232,654955.199319
ExoPlayer:Loade-22655,8388608,R,245634816,144,654955.199971
ExoPlayer:Loade-22655,8388608,R,245635032,120,654955.204067
ExoPlayer:Loade-22655,8388608,R,245635224,64,654955.204106
ExoPlayer:Loade-22655,8388608,R,245635288,104,654955.208021
ExoPlayer:Loade-22655,8388608,R,245635464,80,654955.208128
ExoPlayer:Loade-22655,8388608,R,245635544,80,654955.208196
ExoPlayer:Loade-22655,8388608,R,245635752,48,654955.208252
ExoPlayer:Loade-22655,8388608,R,245635800,256,654955.210698
ExoPlayer:Loade-22655,8388608,R,245636056,256,654955.215719
writeFileQueue-3766,8388608,W,46319584,8,654955.217514
ExoPlayer:Loade-22655,8388608,R,245636312,256,654955.217639
kworker/0:1H-230,8388608,W,46983304,8,654955.217855
writeFileQueue-3766,8388608,W,46319584,8,654955.218641
kworker/1:1H-229,8388608,W,46983312,8,654955.218887
ExoPlayer:Loade-22655,8388608,R,245636568,72,654955.219985
ExoPlayer:Loade-22655,8388608,R,245636712,104,654955.220077
ExoPlayer:Loade-22655,8388608,R,245636888,24,654955.222986
ExoPlayer:Loade-22655,8388608,R,245657392,152,654955.223119
ExoPlayer:Loade-22655,8388608,R,245657616,32,654955.226356
ExoPlayer:Loade-22655,8388608,R,245657648,64,654955.226663
ExoPlayer:Loade-22655,8388608,R,245657712,16,654955.226785
ExoPlayer:Loade-22655,8388608,R,245657848,232,654955.227207
ExoPlayer:Loade-22655,8388608,R,245658152,112,654955.230173
ExoPlayer:Loade-22655,8388608,R,245658336,72,654955.230203
ExoPlayer:Loade-22655,8388608,R,245658408,56,654955.232425
ExoPlayer:Loade-22655,8388608,R,245658536,128,654955.232474
ExoPlayer:Loade-22655,8388608,R,245658664,56,654955.232587
ExoPlayer:Loade-22655,8388608,R,245658792,128,654955.232629
ExoPlayer:Loade-22655,8388608,R,245658920,40,654955.233833
ExoPlayer:Loade-22655,8388608,R,245659096,72,654955.233866
ExoPlayer:Loade-22655,8388608,R,245659240,64,654955.236715
writeFileQueue-3766,8388608,W,46320008,8,654955.23672
ExoPlayer:Loade-22655,8388608,R,245659376,56,654955.236773
kworker/4:1H-221,8388608,W,46983320,8,654955.237226
ExoPlayer:Loade-22655,8388608,R,245659432,80,654955.241801
ExoPlayer:Loade-22655,8388608,R,245659584,104,654955.241839
ExoPlayer:Loade-22655,8388608,R,245659688,24,654955.243718
ExoPlayer:Loade-22655,8388608,R,245659832,64,654955.243749
ExoPlayer:Loade-22655,8388608,R,245659968,32,654955.24703
ExoPlayer:Loade-22655,8388608,R,245660000,64,654955.247375
ExoPlayer:Loade-22655,8388608,R,245660064,24,654955.247633
ExoPlayer:Loade-22655,8388608,R,245660168,24,654955.247674
ExoPlayer:Loade-22655,8388608,R,245660192,256,654955.248126
ExoPlayer:Loade-22655,8388608,R,245660448,64,654955.249597
ExoPlayer:Loade-22655,8388608,R,245660632,72,654955.249641
ExoPlayer:Loade-22655,8388608,R,245660704,32,654955.252406
ExoPlayer:Loade-22655,8388608,R,245660808,80,654955.252441
ExoPlayer:Loade-22655,8388608,R,245660960,144,654955.253812
ExoPlayer:Loade-22655,8388608,R,245661176,40,654955.253834
ExoPlayer:Loade-22655,8388608,R,245661216,96,654955.255812
ExoPlayer:Loade-22655,8388608,R,245661432,40,654955.255844
ExoPlayer:Loade-22655,8388608,R,245661472,56,654955.257289
ExoPlayer:Loade-22655,8388608,R,245661600,112,654955.257329
ExoPlayer:Loade-22655,8388608,R,245661784,144,654955.258871
ExoPlayer:Loade-22655,8388608,R,245662000,32,654955.26396
ExoPlayer:Loade-22655,8388608,R,245662032,56,654955.264281
ExoPlayer:Loade-22655,8388608,R,245662224,56,654955.265792
ExoPlayer:Loade-22655,8388608,R,245662352,88,654955.265819
writeFileQueue-3766,8388608,W,46319584,8,654955.30167
kworker/u17:2-21841,8388608,W,46319584,8,654955.302831
kworker/0:1H-230,8388608,W,46983328,8,654955.30334
writeFileQueue-3766,8388608,W,46319584,8,654955.310081
kworker/6:1H-91,8388608,W,46983336,8,654955.312054
writeFileQueue-3766,8388608,W,46320008,8,654955.342943
kworker/u17:2-21841,8388608,W,46320008,8,654955.343863
kworker/4:1H-221,8388608,W,46983344,8,654955.344182
writeFileQueue-3766,8388608,W,46320008,8,654955.344474
writeFileQueue-3766,8388608,W,46319584,8,654955.392229
kworker/u17:2-21841,8388608,W,46319584,8,654955.39319
kworker/6:1H-91,8388608,W,46983352,8,654955.393772
writeFileQueue-3766,8388608,W,46320008,8,654955.410019
kworker/u17:2-21841,8388608,W,46320008,8,654955.411079
kworker/6:1H-91,8388608,W,46983360,8,654955.4114560001
writeFileQueue-3766,8388608,W,46319584,8,654955.481305
kworker/u17:2-21841,8388608,W,46319584,8,654955.482288
kworker/3:1H-227,8388608,W,46983368,8,654955.482758
writeFileQueue-3766,8388608,W,46319584,8,654955.522056
kworker/u17:2-21841,8388608,W,46319584,8,654955.523051
kworker/1:1H-229,8388608,W,46983376,8,654955.523964
writeFileQueue-3766,8388608,W,46319584,8,654955.525079
kworker/3:1H-227,8388608,W,46983384,8,654955.52553
writeFileQueue-3766,8388608,W,46320008,8,654955.527526
kworker/1:1H-229,8388608,W,46983392,8,654955.527913
writeFileQueue-3766,8388608,W,46320008,8,654955.546571
kworker/u17:2-21841,8388608,W,46320008,8,654955.547626
kworker/3:1H-227,8388608,W,46983400,8,654955.548096
writeFileQueue-3766,8388608,W,46319584,8,654955.561378
kworker/u17:2-21841,8388608,W,46319584,8,654955.562286
kworker/4:1H-221,8388608,W,46983408,8,654955.562913
writeFileQueue-3766,8388608,W,46320008,8,654955.616322
kworker/u17:2-21841,8388608,W,46320008,8,654955.61719
kworker/5:1H-32145,8388608,W,46983416,8,654955.617683
writeFileQueue-3766,8388608,W,46320008,8,654955.677434
kworker/u17:2-21841,8388608,W,46320008,8,654955.678503
kworker/5:1H-32145,8388608,W,46983424,8,654955.678954
writeFileQueue-3766,8388608,W,46320008,8,654955.7148
kworker/u17:2-21841,8388608,W,46320008,8,654955.715719
kworker/6:1H-91,8388608,W,46983432,8,654955.716206
writeFileQueue-3766,8388608,W,46320008,8,654955.739269
kworker/u17:2-21841,8388608,W,46320008,8,654955.74049
kworker/1:1H-229,8388608,W,46983440,8,654955.741025
writeFileQueue-3766,8388608,W,46320008,8,654955.79531
kworker/u17:2-21841,8388608,W,46320008,8,654955.7962560001
kworker/5:1H-32145,8388608,W,46983448,8,654955.796832
writeFileQueue-3766,8388608,W,46320008,8,654955.809492
kworker/u17:2-21841,8388608,W,46320008,8,654955.810404
kworker/0:1H-230,8388608,W,46983456,8,654955.811071
android.bg-1675,8388608,W,46936544,24,654955.822636
kworker/u17:2-21841,8388608,W,46936544,24,654955.823572
kworker/1:1H-229,8388608,W,46983464,8,654955.82401
android.bg-1675,8388608,W,46936568,8,654955.827747
kworker/1:1H-229,8388608,W,46983472,8,654955.828026
android.bg-1675,8388608,W,46936576,8,654955.832921
kworker/1:1H-229,8388608,W,46983480,8,654955.83318
storageQueue_0-3138,8388608,W,45466656,24,654955.840804
kworker/u17:1-22018,8388608,W,45466656,24,654955.841656
kworker/4:1H-221,8388608,W,46983488,8,654955.842023
android.bg-1675,8388608,W,46936584,8,654955.842372
kworker/2:1H-228,8388608,W,46983496,8,654955.845447
writeFileQueue-3766,8388608,W,46320008,8,654955.856444
kworker/u17:1-22018,8388608,W,46320008,8,654955.857359
kworker/1:1H-229,8388608,W,46983504,8,654955.857794
android.bg-1675,8388608,W,46936592,8,654955.860286
kworker/0:1H-230,8388608,W,46983512,8,654955.861106
writeFileQueue-3766,8388608,W,46320008,8,654955.869148
kworker/u17:1-22018,8388608,W,46320008,8,654955.869998
kworker/5:1H-32145,8388608,W,46983520,8,654955.870375
android.bg-1675,8388608,W,46936600,88,654955.894767
kworker/u17:1-22018,8388608,W,46936600,88,654955.895701
kworker/0:1H-230,8388608,W,46983528,8,654955.896399
android.bg-1675,8388608,W,46936688,8,654955.899095
kworker/3:1H-227,8388608,W,46983536,8,654955.899335
writeFileQueue-3766,8388608,W,46320008,8,654955.910689
kworker/u17:1-22018,8388608,W,46320008,8,654955.911865
kworker/7:1H-440,8388608,W,46983544,8,654955.912334
writeFileQueue-3766,8388608,W,46320008,8,654955.923122
kworker/u17:1-22018,8388608,W,46320008,8,654955.926328
kworker/5:1H-32145,8388608,W,46983552,8,654955.926772
writeFileQueue-3766,8388608,W,46320008,8,654955.963181
kworker/u17:1-22018,8388608,W,46320008,8,654955.964219
kworker/0:1H-230,8388608,W,46983560,8,654955.964921
writeFileQueue-3766,8388608,W,46320008,8,654955.973275
kworker/u17:1-22018,8388608,W,46320008,8,654955.974214
kworker/1:1H-229,8388608,W,46983568,8,654955.975573
writeFileQueue-3766,8388608,W,46319584,8,654955.997948
kworker/u17:1-22018,8388608,W,46319584,8,654955.998819
kworker/0:1H-230,8388608,W,46983576,8,654955.999402
ExoPlayer:Loade-22655,8388608,R,245662608,80,654956.010755
kworker/u17:1-22018,8388608,R,245662608,80,654956.011552
ExoPlayer:Loade-22655,8388608,R,245662760,32,654956.019264
kworker/u17:1-22018,8388608,R,245662760,32,654956.020242
kworker/u17:1-22018,8388608,W,46319584,8,654956.020305
ExoPlayer:Loade-22655,8388608,R,245662792,64,654956.020562
kworker/7:1H-440,8388608,R,245662856,24,654956.020761
kworker/7:1H-440,8388608,W,46983584,8,654956.020779
ExoPlayer:Loade-22655,8388608,R,245663048,72,654956.022159
ExoPlayer:Loade-22655,8388608,R,245663200,40,654956.022251
ExoPlayer:Loade-22655,8388608,R,245663240,112,654956.028868
kworker/u17:1-22018,8388608,R,245663240,112,654956.0296830001
kworker/u17:1-22018,8388608,R,245663480,16,654956.029754
ExoPlayer:Loade-22655,8388608,R,245663496,256,654956.031634
ExoPlayer:Loade-22655,8388608,R,245663752,256,654956.033198
ExoPlayer:Loade-22655,8388608,R,245664008,256,654956.03405
ExoPlayer:Loade-22655,8388608,R,245664264,256,654956.035462
ExoPlayer:Loade-22655,8388608,R,245664520,256,654956.038109
writeFileQueue-3766,8388608,W,46319584,8,654956.043612
kworker/u17:2-21841,8388608,W,46319584,8,654956.044418
kworker/2:1H-228,8388608,W,46983592,8,654956.045291
writeFileQueue-3766,8388608,W,46319584,8,654956.061129
kworker/u17:2-21841,8388608,W,46319584,8,654956.061997
kworker/1:1H-229,8388608,W,46983600,8,654956.062562
writeFileQueue-3766,8388608,W,46320008,8,654956.081393
kworker/u17:2-21841,8388608,W,46320008,8,654956.082501
kworker/7:1H-440,8388608,W,46983608,8,654956.082949
writeFileQueue-3766,8388608,W,46320008,8,654956.098506
kworker/u17:2-21841,8388608,W,46320008,8,654956.099378
kworker/5:1H-32145,8388608,W,46983616,8,654956.099998
writeFileQueue-3766,8388608,W,46320008,8,654956.121534
kworker/u17:2-21841,8388608,W,46320008,8,654956.122763
kworker/u17:2-21841,8388608,R,225631848,8,654956.122861
kworker/u17:2-21841,8388608,R,225631912,8,654956.122881
kworker/u17:2-21841,8388608,R,225631968,8,654956.122896
kworker/u17:2-21841,8388608,R,225632000,16,654956.12291
kworker/7:1H-440,8388608,W,46983624,8,654956.123209
writeFileQueue-3766,8388608,W,46320008,8,654956.144021
kworker/u17:2-21841,8388608,W,46320008,8,654956.145645
kworker/6:1H-91,8388608,W,46983632,8,654956.145902
writeFileQueue-3766,8388608,W,46319584,8,654956.146715
kworker/4:1H-221,8388608,W,46983640,8,654956.14702
NetworkStats-1840,8388608,W,46936696,16,654956.164722
kworker/u17:0-22394,8388608,W,46936696,16,654956.165566
kworker/0:1H-230,8388608,W,46983648,8,654956.166083
writeFileQueue-3766,8388608,W,46319584,8,654956.176624
kworker/u17:0-22394,8388608,W,46319584,8,654956.17755
kworker/6:1H-91,8388608,W,46983656,8,654956.177897
writeFileQueue-3766,8388608,W,46319584,8,654956.191301
<...>-22394,8388608,W,46319584,8,654956.192193
kworker/1:1H-229,8388608,W,46983664,8,654956.192592
NetworkPolicy-1842,8388608,W,46936712,32,654956.202866
kworker/u17:0-22394,8388608,W,46936712,32,654956.203768
kworker/1:1H-229,8388608,W,46983672,8,654956.204154
writeFileQueue-3766,8388608,W,46320008,8,654956.211137
kworker/u17:0-22394,8388608,W,46320008,8,654956.211959
kworker/6:1H-91,8388608,W,46983680,8,654956.212301
writeFileQueue-3766,8388608,W,46319584,8,654956.231069
<...>-22394,8388608,W,46319584,8,654956.232124
kworker/1:1H-229,8388608,W,46983688,8,654956.23254
writeFileQueue-3766,8388608,W,46320008,8,654956.250496
kworker/u17:0-22394,8388608,W,46320008,8,654956.251374
kworker/6:1H-91,8388608,W,46983696,8,654956.251703
writeFileQueue-3766,8388608,W,46320008,8,654956.274465
kworker/u17:0-22394,8388608,W,46320008,8,654956.275417
kworker/1:1H-229,8388608,W,46983704,8,654956.275886
writeFileQueue-3766,8388608,W,46320008,8,654956.3016680001
kworker/u17:0-22394,8388608,W,46320008,8,654956.302591
kworker/3:1H-227,8388608,W,46983712,8,654956.30323
writeFileQueue-3766,8388608,W,46320008,8,654956.316052
kworker/u17:0-22394,8388608,W,46320008,8,654956.316897
kworker/1:1H-229,8388608,W,46983720,8,654956.317417
writeFileQueue-3766,8388608,W,46320008,8,654956.364845
kworker/u17:0-22394,8388608,W,46320008,8,654956.365854
kworker/2:1H-228,8388608,W,46983728,8,654956.366384
writeFileQueue-3766,8388608,W,46319584,8,654956.388125
kworker/u17:0-22394,8388608,W,46319584,8,654956.388994
kworker/5:1H-32145,8388608,W,46983736,8,654956.389417
writeFileQueue-3766,8388608,W,46319584,8,654956.39397
kworker/5:1H-32145,8388608,W,46983744,8,654956.39447
writeFileQueue-3766,8388608,W,46319584,8,654956.406721
kworker/u17:0-22394,8388608,W,46319584,8,654956.407647
kworker/4:1H-221,8388608,W,46983752,8,654956.4080770001
writeFileQueue-3766,8388608,W,46319584,8,654956.433274
kworker/u17:0-22394,8388608,W,46319584,8,654956.4341
kworker/3:1H-227,8388608,W,46983760,8,654956.434751
writeFileQueue-3766,8388608,W,46320008,8,654956.467946
kworker/u17:0-22394,8388608,W,46320008,8,654956.468836
kworker/3:1H-227,8388608,W,46983768,8,654956.469361
writeFileQueue-3766,8388608,W,46320008,8,654956.476493
kworker/3:1H-227,8388608,W,46983776,8,654956.477051
writeFileQueue-3766,8388608,W,46320008,8,654956.48449
kworker/u17:0-22394,8388608,W,46320008,8,654956.485533
kworker/3:1H-227,8388608,W,46983784,8,654956.485998
writeFileQueue-3766,8388608,W,46320008,8,654956.503781
kworker/u17:0-22394,8388608,W,46320008,8,654956.504693
kworker/3:1H-227,8388608,W,46983792,8,654956.505148
writeFileQueue-3766,8388608,W,46319584,8,654956.558161
kworker/u17:0-22394,8388608,W,46319584,8,654956.559351
kworker/5:1H-32145,8388608,W,46983800,8,654956.559936
writeFileQueue-3766,8388608,W,46319584,8,654956.560657
kworker/5:1H-32145,8388608,W,46983808,8,654956.560948
writeFileQueue-3766,8388608,W,46319584,8,654956.577902
kworker/u17:0-22394,8388608,W,46319584,8,654956.579397
kworker/7:1H-440,8388608,W,46983816,8,654956.579772
writeFileQueue-3766,8388608,W,46320008,8,654956.593916
kworker/u17:0-22394,8388608,W,46320008,8,654956.594863
kworker/4:1H-221,8388608,W,46983824,8,654956.595594
statsSaveQueue-3740,8388608,W,194352760,8,654956.647791
kworker/u17:0-22394,8388608,W,194352760,8,654956.648817
kworker/2:1H-228,8388608,W,46983832,8,654956.649407
writeFileQueue-3766,8388608,W,46320008,8,654956.661546
kworker/u17:0-22394,8388608,W,46320008,8,654956.662459
kworker/5:1H-32145,8388608,W,46983840,8,654956.663005
writeFileQueue-3766,8388608,W,46319584,8,654956.677816
kworker/u17:0-22394,8388608,W,46319584,8,654956.678718
kworker/4:1H-221,8388608,W,46983848,8,654956.679102
writeFileQueue-3766,8388608,W,46320008,8,654956.690751
kworker/u17:0-22394,8388608,W,46320008,8,654956.6918
kworker/2:1H-228,8388608,W,46983856,8,654956.692223
writeFileQueue-3766,8388608,W,46319584,8,654956.714931
kworker/u17:0-22394,8388608,W,46319584,8,654956.715901
kworker/5:1H-32145,8388608,W,46983864,8,654956.716331
writeFileQueue-3766,8388608,W,46319584,8,654956.733086
kworker/u17:0-22394,8388608,W,46319584,8,654956.734212
kworker/7:1H-440,8388608,W,46983872,8,654956.734661
writeFileQueue-3766,8388608,W,46320008,8,654956.754589
kworker/u17:0-22394,8388608,W,46320008,8,654956.756018
kworker/3:1H-227,8388608,W,46983880,8,654956.756655
writeFileQueue-3766,8388608,W,46319584,8,654956.7732160001
kworker/u17:0-22394,8388608,W,46319584,8,654956.774104
kworker/2:1H-228,8388608,W,46983888,8,654956.774688
writeFileQueue-3766,8388608,W,46320008,8,654956.793248
kworker/u17:0-22394,8388608,W,46320008,8,654956.794078
kworker/1:1H-229,8388608,W,46983896,8,654956.79463
writeFileQueue-3766,8388608,W,46320008,8,654956.8119880001
kworker/u17:0-22394,8388608,W,46320008,8,654956.812918
kworker/3:1H-227,8388608,W,46983904,8,654956.81344
writeFileQueue-3766,8388608,W,46319584,8,654956.836699
kworker/u17:0-22394,8388608,W,46319584,8,654956.838744
kworker/6:1H-91,8388608,W,46983912,8,654956.839117
writeFileQueue-3766,8388608,W,46320008,8,654956.857514
<...>-22394,8388608,W,46320008,8,654956.85848
kworker/1:1H-229,8388608,W,46983920,8,654956.858991
writeFileQueue-3766,8388608,W,46319584,8,654956.876982
kworker/u17:0-22394,8388608,W,46319584,8,654956.877859
kworker/3:1H-227,8388608,W,46983928,8,654956.878324
writeFileQueue-3766,8388608,W,46319584,8,654956.890803
kworker/u17:0-22394,8388608,W,46319584,8,654956.891961
kworker/1:1H-229,8388608,W,46983936,8,654956.892549
writeFileQueue-3766,8388608,W,46320008,8,654956.903992
kworker/u17:2-21841,8388608,W,46320008,8,654956.905005
kworker/2:1H-228,8388608,W,46983944,8,654956.905511
writeFileQueue-3766,8388608,W,46319584,8,654956.935083
kworker/u17:2-21841,8388608,W,46319584,8,654956.936
kworker/0:1H-230,8388608,W,46983952,8,654956.93658
writeFileQueue-3766,8388608,W,46320008,8,654956.943376
kworker/u17:2-21841,8388608,W,46320008,8,654956.944461
kworker/2:1H-228,8388608,W,46983960,8,654956.944916
writeFileQueue-3766,8388608,W,46320008,8,654956.965916
kworker/u17:2-21841,8388608,W,46320008,8,654956.967043
kworker/2:1H-228,8388608,W,46983968,8,654956.967493
writeFileQueue-3766,8388608,W,46319584,8,654956.979836
kworker/u17:2-21841,8388608,W,46319584,8,654956.980687
kworker/7:1H-440,8388608,W,46983976,8,654956.981039
writeFileQueue-3766,8388608,W,46320008,8,654957.027044
kworker/u17:2-21841,8388608,W,46320008,8,654957.027953
kworker/2:1H-228,8388608,W,46983984,8,654957.02851
writeFileQueue-3766,8388608,W,46320008,8,654957.06287
kworker/u17:2-21841,8388608,W,46320008,8,654957.065176
kworker/0:1H-230,8388608,W,46983992,8,654957.06598
writeFileQueue-3766,8388608,W,46319584,8,654957.087321
kworker/u17:2-21841,8388608,W,46319584,8,654957.088173
kworker/4:1H-221,8388608,W,46984000,8,654957.088705
writeFileQueue-3766,8388608,W,46319584,8,654957.095682
kworker/u17:2-21841,8388608,W,46319584,8,654957.096553
kworker/1:1H-229,8388608,W,46984008,8,654957.097218
writeFileQueue-3766,8388608,W,46319584,8,654957.10912
kworker/u17:2-21841,8388608,W,46319584,8,654957.110035
kworker/3:1H-227,8388608,W,46984016,8,654957.110594
writeFileQueue-3766,8388608,W,46319584,8,654957.142958
kworker/u17:2-21841,8388608,W,46319584,8,654957.144007
kworker/4:1H-221,8388608,W,46984024,8,654957.144658
writeFileQueue-3766,8388608,W,46320008,8,654957.159585
kworker/u17:2-21841,8388608,W,46320008,8,654957.160583
kworker/4:1H-221,8388608,W,46984032,8,654957.16161
writeFileQueue-3766,8388608,W,46320008,8,654957.17276
kworker/u17:2-21841,8388608,W,46320008,8,654957.173661
kworker/1:1H-229,8388608,W,46984040,8,654957.174405
writeFileQueue-3766,8388608,W,46320008,8,654957.195263
kworker/u17:2-21841,8388608,W,46320008,8,654957.196473
kworker/4:1H-221,8388608,W,46984048,8,654957.197094
writeFileQueue-3766,8388608,W,46320008,8,654957.242752
kworker/u17:2-21841,8388608,W,46320008,8,654957.244185
kworker/7:1H-440,8388608,W,46984056,8,654957.244618
writeFileQueue-3766,8388608,W,46319584,8,654957.258682
kworker/u17:2-21841,8388608,W,46319584,8,654957.259711
kworker/4:1H-221,8388608,W,46984064,8,654957.260137
writeFileQueue-3766,8388608,W,46319584,8,654957.304126
kworker/u17:2-21841,8388608,W,46319584,8,654957.30532
kworker/1:1H-229,8388608,W,46984072,8,654957.305896
writeFileQueue-3766,8388608,W,46319584,8,654957.3192
kworker/u17:2-21841,8388608,W,46319584,8,654957.320189
kworker/4:1H-221,8388608,W,46984080,8,654957.320807
writeFileQueue-3766,8388608,W,46320008,8,654957.365073
kworker/u17:2-21841,8388608,W,46320008,8,654957.36605
kworker/0:1H-230,8388608,W,46984088,8,654957.367574
writeFileQueue-3766,8388608,W,46319584,8,654957.377346
kworker/5:1H-32145,8388608,W,46984096,8,654957.377785
writeFileQueue-3766,8388608,W,46320008,8,654957.393619
kworker/u17:2-21841,8388608,W,46320008,8,654957.394553
kworker/5:1H-32145,8388608,W,46984104,8,654957.395227
writeFileQueue-3766,8388608,W,46320008,8,654957.41243
kworker/u17:2-21841,8388608,W,46320008,8,654957.413269
kworker/4:1H-221,8388608,W,46984112,8,654957.413717
kworker/u16:3-22057,8388608,W,46473824,1024,654957.4314
kworker/u17:2-21841,8388608,W,46473824,1024,654957.432293
kworker/u17:2-21841,8388608,W,46474848,1024,654957.432349
kworker/u17:2-21841,8388608,W,46475872,1024,654957.432375
kworker/u16:3-22057,8388608,W,46476896,208,654957.439254
kworker/u16:3-22057,8388608,W,47046448,1024,654957.439349
kworker/u16:3-22057,8388608,W,47047472,1024,654957.439424
kworker/u16:3-22057,8388608,W,47048496,1024,654957.440348
kworker/u16:3-22057,8388608,W,47049520,1024,654957.446333
kworker/u16:3-22057,8388608,W,47058736,1024,654957.446678
kworker/u16:3-22057,8388608,W,47059760,1024,654957.446815
kworker/u16:3-22057,8388608,W,47060784,752,654957.450145
kworker/u16:3-22057,8388608,W,47061536,1024,654957.451057
kworker/5:1H-32145,8388608,W,47062560,272,654957.458231
writeFileQueue-3766,8388608,W,46320008,8,654957.459386
kworker/u16:3-22057,8388608,W,47144752,1024,654957.459651
kworker/u16:3-22057,8388608,W,47145776,8,654957.460367
kworker/u16:3-22057,8388608,W,46936744,64,654957.461079
kworker/u16:3-22057,8388608,W,46936808,64,654957.461139
kworker/u16:3-22057,8388608,W,46936872,32,654957.46115
kworker/u16:3-22057,8388608,W,46936904,64,654957.461164
kworker/u16:3-22057,8388608,W,46936968,64,654957.461177
kworker/u16:3-22057,8388608,W,46937032,24,654957.461189
kworker/4:1H-221,8388608,W,46984120,8,654957.46135
writeFileQueue-3766,8388608,W,46319584,8,654957.470021
kworker/4:1H-221,8388608,W,46984128,8,654957.470396
writeFileQueue-3766,8388608,W,46319584,8,654957.491255
kworker/u17:2-21841,8388608,W,46319584,8,654957.492222
kworker/0:1H-230,8388608,W,46984136,8,654957.49272
writeFileQueue-3766,8388608,W,46319584,8,654957.508711
kworker/u17:2-21841,8388608,W,46319584,8,654957.509623
kworker/6:1H-91,8388608,W,46984144,8,654957.510279
NetworkStats-1840,8388608,W,46937056,16,654957.524214
kworker/u17:2-21841,8388608,W,46937056,16,654957.525334
kworker/5:1H-32145,8388608,W,46984152,8,654957.527007
writeFileQueue-3766,8388608,W,46319584,8,654957.560515
kworker/u17:2-21841,8388608,W,46319584,8,654957.561486
kworker/4:1H-221,8388608,W,46984160,8,654957.562334
writeFileQueue-3766,8388608,W,46320008,8,654957.576971
kworker/u17:2-21841,8388608,W,46320008,8,654957.577888
kworker/6:1H-91,8388608,W,46984168,8,654957.578373
writeFileQueue-3766,8388608,W,46320008,8,654957.585005
kworker/4:1H-221,8388608,W,46984176,8,654957.5856
writeFileQueue-3766,8388608,W,46320008,8,654957.600646
kworker/u17:2-21841,8388608,W,46320008,8,654957.601522
kworker/0:1H-230,8388608,W,46984184,8,654957.602385
writeFileQueue-3766,8388608,W,46320008,8,654957.641569
kworker/u17:2-21841,8388608,W,46320008,8,654957.6424980001
kworker/2:1H-228,8388608,W,46984192,8,654957.64345
writeFileQueue-3766,8388608,W,46319584,8,654957.646382
kworker/0:1H-230,8388608,W,46984200,8,654957.646754
writeFileQueue-3766,8388608,W,46319584,8,654957.662287
kworker/u17:2-21841,8388608,W,46319584,8,654957.663195
kworker/1:1H-229,8388608,W,46984208,8,654957.663732
writeFileQueue-3766,8388608,W,46319584,8,654957.676617
kworker/u17:2-21841,8388608,W,46319584,8,654957.677525
kworker/4:1H-221,8388608,W,46984216,8,654957.67794
writeFileQueue-3766,8388608,W,46319584,8,654957.717754
kworker/u17:2-21841,8388608,W,46319584,8,654957.71867
kworker/7:1H-440,8388608,W,46984224,8,654957.719194
writeFileQueue-3766,8388608,W,46320008,8,654957.719794
kworker/4:1H-221,8388608,W,46984232,8,654957.720336
writeFileQueue-3766,8388608,W,46320008,8,654957.750745
kworker/u17:2-21841,8388608,W,46320008,8,654957.751709
kworker/7:1H-440,8388608,W,46984240,8,654957.752619
writeFileQueue-3766,8388608,W,46320008,8,654957.753296
kworker/3:1H-227,8388608,W,46984248,8,654957.753676
writeFileQueue-3766,8388608,W,46320008,8,654957.769505
kworker/u17:2-21841,8388608,W,46320008,8,654957.770348
kworker/0:1H-230,8388608,W,46984256,8,654957.770847
writeFileQueue-3766,8388608,W,46319584,8,654957.789632
kworker/u17:2-21841,8388608,W,46319584,8,654957.790833
kworker/3:1H-227,8388608,W,46984264,8,654957.791661
writeFileQueue-3766,8388608,W,46319584,8,654957.809125
kworker/u17:2-21841,8388608,W,46319584,8,654957.809954
kworker/7:1H-440,8388608,W,46984272,8,654957.81026
writeFileQueue-3766,8388608,W,46319584,8,654957.822662
kworker/u17:2-21841,8388608,W,46319584,8,654957.823534
kworker/5:1H-32145,8388608,W,46984280,8,654957.823978
writeFileQueue-3766,8388608,W,46319584,8,654957.841422
kworker/u17:2-21841,8388608,W,46319584,8,654957.843948
kworker/6:1H-91,8388608,W,46984288,8,654957.844403
writeFileQueue-3766,8388608,W,46320008,8,654957.85884
kworker/u17:2-21841,8388608,W,46320008,8,654957.859787
kworker/2:1H-228,8388608,W,46984296,8,654957.860564
writeFileQueue-3766,8388608,W,46320008,8,654957.880557
kworker/u17:2-21841,8388608,W,46320008,8,654957.881446
kworker/2:1H-228,8388608,W,46984304,8,654957.881872
writeFileQueue-3766,8388608,W,46320008,8,654957.886211
kworker/1:1H-229,8388608,W,46984312,8,654957.886636
writeFileQueue-3766,8388608,W,46320008,8,654957.934597
kworker/u17:2-21841,8388608,W,46320008,8,654957.935519
kworker/5:1H-32145,8388608,W,46984320,8,654957.936112
writeFileQueue-3766,8388608,W,46319584,8,654958.069859
kworker/u17:2-21841,8388608,W,46319584,8,654958.070799
kworker/4:1H-221,8388608,W,46984328,8,654958.073256
writeFileQueue-3766,8388608,W,46320008,8,654958.07435
kworker/4:1H-221,8388608,W,46984336,8,654958.074812
writeFileQueue-3766,8388608,W,46319584,8,654958.103657
