proces,device,rw_flag,sector,size,timestamp
kworker/0:0H-5,8388608,W,44306608,8,44219.331831
storageQueue_1-5522,8388608,W,44471240,8,44219.331904
storageQueue_1-5522,8388608,W,44471288,32,44219.331918
kworker/5:1H-437,8388608,W,44306616,8,44219.332031
storageQueue_1-5522,8388608,W,44471312,32,44219.332326
kworker/6:1H-422,8388608,W,44306624,8,44219.332425
storageQueue_1-5522,8388608,W,44471336,40,44219.332715
kworker/4:1H-218,8388608,W,44306632,8,44219.332819
storageQueue_1-5522,8388608,W,44471368,32,44219.333098
kworker/4:1H-218,8388608,W,44306640,8,44219.333195
storageQueue_1-5522,8388608,W,44471392,48,44219.333454
kworker/4:1H-218,8388608,W,44306648,8,44219.33356
storageQueue_1-5522,8388608,W,44471432,40,44219.333831
f2fs_ckpt-254:4-648,8388608,W,44471472,8,44219.33399
f2fs_ckpt-254:4-648,8388608,W,44471480,8,44219.334042
f2fs_ckpt-254:4-648,8388608,W,44471488,8,44219.334092
kworker/1:1H-228,8388608,W,26260144,32,44219.334223
kworker/1:1H-228,8388608,W,44306656,48,44219.334271
f2fs_ckpt-254:4-648,8388608,W,18333728,8,44219.334521
f2fs_ckpt-254:4-648,8388608,W,18346664,8,44219.334533
f2fs_ckpt-254:4-648,8388608,W,18362160,8,44219.334543
f2fs_ckpt-254:4-648,8388608,W,18366448,8,44219.334551
f2fs_ckpt-254:4-648,8388608,W,18991744,8,44219.334559
f2fs_ckpt-254:4-648,8388608,W,18325296,40,44219.334623
kworker/0:0H-5,8388608,W,18325336,8,44219.337103
pool-14-thread--5505,8388608,W,44471496,8,44219.33769
storageQueue_1-5522,8388608,W,44471504,48,44219.337749
storageQueue_1-5522,8388608,W,44471464,8,44219.337759
kworker/5:1H-437,8388608,W,44306704,8,44219.33778
kworker/5:1H-437,8388608,W,44306712,8,44219.33784
storageQueue_1-5522,8388608,W,44471544,32,44219.33806
kworker/5:1H-437,8388608,W,44306720,8,44219.338149
storageQueue_1-5522,8388608,W,44471568,40,44219.338412
kworker/5:1H-437,8388608,W,44306728,8,44219.338498
storageQueue_1-5522,8388608,W,44471600,32,44219.338726
kworker/5:1H-437,8388608,W,44306736,8,44219.338809
storageQueue_1-5522,8388608,W,44471624,32,44219.339275
kworker/7:1H-91,8388608,W,44306744,8,44219.339424
storageQueue_1-5522,8388608,W,44471648,40,44219.339637
kworker/7:1H-91,8388608,W,44306752,8,44219.33972
storageQueue_1-5522,8388608,W,44471680,32,44219.339902
kworker/7:1H-91,8388608,W,44306760,8,44219.339978
storageQueue_1-5522,8388608,W,44471704,48,44219.340152
kworker/7:1H-91,8388608,W,44306768,8,44219.340222
storageQueue_1-5522,8388608,W,44471744,32,44219.340405
kworker/7:1H-91,8388608,W,44306776,8,44219.340463
storageQueue_1-5522,8388608,W,44471768,32,44219.340611
f2fs_ckpt-254:4-648,8388608,W,44471800,8,44219.340883
f2fs_ckpt-254:4-648,8388608,W,44471808,16,44219.34096
f2fs_ckpt-254:4-648,8388608,W,44471824,8,44219.341024
kworker/1:1H-228,8388608,W,26260176,32,44219.341165
kworker/1:1H-228,8388608,W,44306784,48,44219.341229
f2fs_ckpt-254:4-648,8388608,W,18334376,8,44219.341491
f2fs_ckpt-254:4-648,8388608,W,18334496,8,44219.341517
f2fs_ckpt-254:4-648,8388608,W,18346016,8,44219.341528
f2fs_ckpt-254:4-648,8388608,W,18358064,8,44219.341535
f2fs_ckpt-254:4-648,8388608,W,18370544,8,44219.341543
f2fs_ckpt-254:4-648,8388608,W,18991744,8,44219.341551
f2fs_ckpt-254:4-648,8388608,W,18329392,40,44219.341617
kworker/0:0H-5,8388608,W,18329432,8,44219.343777
storageQueue_1-5522,8388608,W,44471792,8,44219.344964
storageQueue_1-5522,8388608,W,44471832,8,44219.344982
storageQueue_1-5522,8388608,W,44471840,24,44219.344989
kworker/7:1H-91,8388608,W,44306832,8,44219.345109
kworker/7:1H-91,8388608,W,44306840,8,44219.345119
storageQueue_1-5522,8388608,W,44471856,32,44219.345334
kworker/7:1H-91,8388608,W,44306848,8,44219.34541
storageQueue_1-5522,8388608,W,44471880,40,44219.345612
kworker/7:1H-91,8388608,W,44306856,8,44219.345693
storageQueue_1-5522,8388608,W,44471912,56,44219.345994
kworker/7:1H-91,8388608,W,44306864,8,44219.346082
storageQueue_1-5522,8388608,W,44471960,32,44219.34625
kworker/7:1H-91,8388608,W,44306872,8,44219.346335
storageQueue_1-5522,8388608,W,44471984,32,44219.346539
kworker/0:0H-5,8388608,W,44306880,8,44219.346734
storageQueue_1-5522,8388608,W,44472008,32,44219.347407
kworker/2:1H-225,8388608,W,44306888,8,44219.347624
storageQueue_1-5522,8388608,W,44472032,32,44219.34821
kworker/6:1H-422,8388608,W,44306896,8,44219.348543
storageQueue_1-5522,8388608,W,44472056,48,44219.348808
kworker/7:1H-91,8388608,W,44306904,8,44219.34891
storageQueue_1-5522,8388608,W,44472096,32,44219.349105
kworker/5:1H-437,8388608,W,44306912,8,44219.349213
storageQueue_1-5522,8388608,W,44472120,32,44219.349418
kworker/7:1H-91,8388608,W,44306920,8,44219.349503
storageQueue_1-5522,8388608,W,44472144,48,44219.349684
kworker/7:1H-91,8388608,W,44306928,8,44219.349765
storageQueue_1-5522,8388608,W,44472184,56,44219.349966
kworker/7:1H-91,8388608,W,44306936,8,44219.350048
storageQueue_1-5522,8388608,W,44472232,32,44219.3502
kworker/7:1H-91,8388608,W,44306944,8,44219.350272
storageQueue_1-5522,8388608,W,44472256,32,44219.350454
kworker/7:1H-91,8388608,W,44306952,8,44219.350524
storageQueue_1-5522,8388608,W,44472280,32,44219.35068
kworker/7:1H-91,8388608,W,44306960,8,44219.350756
storageQueue_1-5522,8388608,W,44472304,32,44219.350905
kworker/7:1H-91,8388608,W,44306968,8,44219.350991
storageQueue_1-5522,8388608,W,44472328,40,44219.351175
kworker/7:1H-91,8388608,W,44306976,8,44219.35124
storageQueue_1-5522,8388608,W,44472360,32,44219.351429
egram.messenger-5451,8388608,W,44472392,8,44219.351489
kworker/7:1H-91,8388608,W,44306984,8,44219.351496
kworker/7:1H-91,8388608,W,44306992,8,44219.351572
storageQueue_1-5522,8388608,W,44472384,8,44219.351749
storageQueue_1-5522,8388608,W,44472400,32,44219.351756
egram.messenger-5451,8388608,W,44472432,8,44219.351795
kworker/7:1H-91,8388608,W,44307000,8,44219.351852
kworker/7:1H-91,8388608,W,44307008,8,44219.351899
storageQueue_1-5522,8388608,W,44472424,8,44219.352434
storageQueue_1-5522,8388608,W,44472440,24,44219.352468
kworker/0:0H-5,8388608,W,44307016,8,44219.352612
storageQueue_1-5522,8388608,W,44472456,40,44219.352888
kworker/6:1H-422,8388608,W,44307024,8,44219.35299
storageQueue_1-5522,8388608,W,44472488,32,44219.353266
kworker/6:1H-422,8388608,W,44307032,8,44219.353341
storageQueue_1-5522,8388608,W,44472512,32,44219.353523
kworker/6:1H-422,8388608,W,44307040,8,44219.3536
storageQueue_1-5522,8388608,W,44472536,56,44219.353814
kworker/6:1H-422,8388608,W,44307048,8,44219.353912
storageQueue_1-5522,8388608,W,44472584,40,44219.354095
kworker/6:1H-422,8388608,W,44307056,8,44219.354186
storageQueue_1-5522,8388608,W,44472616,32,44219.354448
kworker/6:1H-422,8388608,W,44307064,8,44219.35455
storageQueue_1-5522,8388608,W,44472640,32,44219.355102
kworker/5:1H-437,8388608,W,44307072,8,44219.355226
storageQueue_1-5522,8388608,W,44472664,32,44219.355563
kworker/5:1H-437,8388608,W,44307080,8,44219.355675
storageQueue_1-5522,8388608,W,44472688,56,44219.35599
kworker/5:1H-437,8388608,W,44307088,8,44219.356096
storageQueue_1-5522,8388608,W,44472736,32,44219.356569
kworker/5:1H-437,8388608,W,44307096,8,44219.356672
storageQueue_1-5522,8388608,W,44472760,56,44219.356992
f2fs_ckpt-254:4-648,8388608,W,44472816,8,44219.35714
f2fs_ckpt-254:4-648,8388608,W,44472824,8,44219.357157
f2fs_ckpt-254:4-648,8388608,W,44472832,8,44219.357169
kworker/6:1H-422,8388608,W,26260208,24,44219.357224
kworker/6:1H-422,8388608,W,44307104,32,44219.357236
f2fs_ckpt-254:4-648,8388608,W,18333728,8,44219.357346
f2fs_ckpt-254:4-648,8388608,W,18346664,8,44219.35735
f2fs_ckpt-254:4-648,8388608,W,18346784,8,44219.357353
f2fs_ckpt-254:4-648,8388608,W,18362160,8,44219.357356
f2fs_ckpt-254:4-648,8388608,W,18366448,8,44219.357358
f2fs_ckpt-254:4-648,8388608,W,18991744,8,44219.35736
f2fs_ckpt-254:4-648,8388608,W,18325296,40,44219.357381
kworker/6:1H-422,8388608,W,18325336,8,44219.35947
storageQueue_1-5522,8388608,W,44472808,8,44219.361387
storageQueue_1-5522,8388608,W,44472840,48,44219.361421
storageQueue_2-5531,8388608,W,44472888,8,44219.361485
kworker/1:1H-228,8388608,W,44307136,16,44219.361782
storageQueue_1-5522,8388608,W,44472880,8,44219.362967
storageQueue_1-5522,8388608,W,44472896,32,44219.363001
kworker/0:0H-5,8388608,W,44307152,8,44219.363206
f2fs_ckpt-254:4-648,8388608,W,44472928,8,44219.363933
f2fs_ckpt-254:4-648,8388608,W,44472936,8,44219.36399
f2fs_ckpt-254:4-648,8388608,W,44472944,8,44219.364035
kworker/3:1H-227,8388608,W,26260232,8,44219.364156
kworker/0:0H-5,8388608,W,44307160,32,44219.364234
f2fs_ckpt-254:4-648,8388608,W,18334376,8,44219.364452
f2fs_ckpt-254:4-648,8388608,W,18346016,8,44219.364463
f2fs_ckpt-254:4-648,8388608,W,18358064,8,44219.364472
f2fs_ckpt-254:4-648,8388608,W,18370544,8,44219.364481
f2fs_ckpt-254:4-648,8388608,W,18991744,8,44219.364488
f2fs_ckpt-254:4-648,8388608,W,18329392,40,44219.364556
kworker/6:1H-422,8388608,W,18329432,8,44219.366902
storageQueue_2-5531,8388608,W,44472888,8,44219.367365
kworker/7:1H-91,8388608,W,44307192,8,44219.367449
storageQueue_2-5531,8388608,W,44472952,8,44219.367487
kworker/7:1H-91,8388608,W,44307200,8,44219.367534
egram.messenger-5451,8388608,W,44472960,8,44219.367704
kworker/5:1H-437,8388608,W,44307208,8,44219.367786
egram.messenger-5451,8388608,W,44472968,8,44219.367976
storageQueue_2-5531,8388608,W,44472976,8,44219.367999
kworker/7:1H-91,8388608,W,44307216,8,44219.368054
kworker/5:1H-437,8388608,W,44307224,8,44219.368075
f2fs_ckpt-254:4-648,8388608,W,44472984,8,44219.368215
f2fs_ckpt-254:4-648,8388608,W,44472992,8,44219.368265
f2fs_ckpt-254:4-648,8388608,W,44473000,8,44219.36831
kworker/3:1H-227,8388608,W,26260240,8,44219.368413
kworker/3:1H-227,8388608,W,44307232,40,44219.368464
f2fs_ckpt-254:4-648,8388608,W,18333728,8,44219.368713
f2fs_ckpt-254:4-648,8388608,W,18346664,8,44219.368725
f2fs_ckpt-254:4-648,8388608,W,18362160,8,44219.368734
f2fs_ckpt-254:4-648,8388608,W,18366448,8,44219.368743
f2fs_ckpt-254:4-648,8388608,W,18991744,8,44219.36875
f2fs_ckpt-254:4-648,8388608,W,18325296,40,44219.368815
kworker/7:1H-91,8388608,W,18325336,8,44219.37156
storageQueue_2-5531,8388608,W,44472976,8,44219.372265
storageQueue_2-5531,8388608,W,44473008,24,44219.372309
f2fs_ckpt-254:4-648,8388608,W,44473032,8,44219.372519
f2fs_ckpt-254:4-648,8388608,W,44473040,8,44219.372584
f2fs_ckpt-254:4-648,8388608,W,44473048,8,44219.372632
Thread-4-3029,8388608,W,26260248,16,44219.372743
kworker/3:1H-227,8388608,W,44307272,40,44219.372782
f2fs_ckpt-254:4-648,8388608,W,18334376,8,44219.373046
f2fs_ckpt-254:4-648,8388608,W,18346016,8,44219.373071
f2fs_ckpt-254:4-648,8388608,W,18358064,8,44219.373101
f2fs_ckpt-254:4-648,8388608,W,18370544,8,44219.373113
f2fs_ckpt-254:4-648,8388608,W,18991744,8,44219.373138
f2fs_ckpt-254:4-648,8388608,W,18329392,40,44219.373242
kworker/0:0H-5,8388608,W,18329432,8,44219.3739
storageQueue_3-5537,8388608,W,44473056,8,44219.374421
kworker/3:1H-227,8388608,W,44307312,8,44219.3746
storageQueue_2-5531,8388608,W,44473024,8,44219.374627
storageQueue_2-5531,8388608,W,44473064,16,44219.374635
kworker/0:0H-5,8388608,W,44307320,8,44219.374761
f2fs_ckpt-254:4-648,8388608,W,44473080,8,44219.374849
f2fs_ckpt-254:4-648,8388608,W,44473088,8,44219.3749
f2fs_ckpt-254:4-648,8388608,W,44473096,8,44219.374972
storageQueue_2-5531,8388608,W,44473104,8,44219.375065
storageQueue_2-5531,8388608,W,44473112,24,44219.375072
storageQueue_2-5531,8388608,W,44473072,8,44219.375076
kworker/6:1H-422,8388608,W,44307328,8,44219.375146
f2fs_ckpt-254:4-648,8388608,W,44473136,8,44219.375267
storageQueue_2-5531,8388608,W,44473144,16,44219.375296
storageQueue_2-5531,8388608,W,44473128,8,44219.375301
f2fs_ckpt-254:4-648,8388608,W,44473160,8,44219.375373
kworker/2:1H-225,8388608,W,44307336,8,44219.37545
storageQueue_2-5531,8388608,W,44473152,8,44219.375725
storageQueue_2-5531,8388608,W,44473168,24,44219.375735
kworker/6:1H-422,8388608,W,44307344,8,44219.375815
f2fs_ckpt-254:4-648,8388608,W,44473192,8,44219.375982
storageQueue_2-5531,8388608,W,44473200,16,44219.376009
storageQueue_2-5531,8388608,W,44473184,8,44219.376014
f2fs_ckpt-254:4-648,8388608,W,44473216,8,44219.376052
kworker/6:1H-422,8388608,W,44307352,8,44219.376088
f2fs_ckpt-254:4-648,8388608,W,44473224,8,44219.376097
storageQueue_2-5531,8388608,W,44473208,8,44219.376272
storageQueue_2-5531,8388608,W,44473232,16,44219.376277
kworker/6:1H-422,8388608,W,44307360,8,44219.376339
storageQueue_2-5531,8388608,W,44473240,24,44219.376526
f2fs_ckpt-254:4-648,8388608,W,44473264,8,44219.376644
f2fs_ckpt-254:4-648,8388608,W,44473272,8,44219.376691
f2fs_ckpt-254:4-648,8388608,W,44473280,8,44219.376743
f2fs_ckpt-254:4-648,8388608,W,44473288,8,44219.376789
kworker/2:1H-225,8388608,W,26260264,8,44219.376881
kworker/0:0H-5,8388608,W,44307368,32,44219.376946
f2fs_ckpt-254:4-648,8388608,W,18333728,8,44219.377153
f2fs_ckpt-254:4-648,8388608,W,18346664,8,44219.377165
f2fs_ckpt-254:4-648,8388608,W,18362160,8,44219.377174
f2fs_ckpt-254:4-648,8388608,W,18366448,8,44219.377182
f2fs_ckpt-254:4-648,8388608,W,18991744,8,44219.377189
f2fs_ckpt-254:4-648,8388608,W,18325296,40,44219.377255
kworker/0:0H-5,8388608,W,18325336,8,44219.380775
egram.messenger-5451,8388608,W,44473296,8,44219.38316
storageQueue_3-5537,8388608,W,44473056,8,44219.383174
kworker/7:1H-91,8388608,W,44307400,8,44219.383293
kworker/5:1H-437,8388608,W,44307408,8,44219.38336
storageQueue_3-5537,8388608,W,44473304,8,44219.383467
egram.messenger-5451,8388608,W,44473312,8,44219.383483
kworker/7:1H-91,8388608,W,44307416,8,44219.383556
kworker/7:1H-91,8388608,W,44307424,8,44219.383579
storageQueue_3-5537,8388608,W,44473320,8,44219.384954
kworker/6:1H-422,8388608,W,44307432,8,44219.385142
f2fs_ckpt-254:4-648,8388608,W,44473328,8,44219.38526
f2fs_ckpt-254:4-648,8388608,W,44473336,8,44219.385279
f2fs_ckpt-254:4-648,8388608,W,44473344,8,44219.38529
kworker/6:1H-422,8388608,W,26260272,16,44219.385332
kworker/6:1H-422,8388608,W,44307440,48,44219.385383
f2fs_ckpt-254:4-648,8388608,W,18334376,8,44219.385519
f2fs_ckpt-254:4-648,8388608,W,18346016,8,44219.385529
f2fs_ckpt-254:4-648,8388608,W,18358064,8,44219.385532
f2fs_ckpt-254:4-648,8388608,W,18370544,8,44219.385534
f2fs_ckpt-254:4-648,8388608,W,18991744,8,44219.385537
f2fs_ckpt-254:4-648,8388608,W,18329392,40,44219.385557
kworker/6:1H-422,8388608,W,18329432,8,44219.387896
storageQueue_3-5537,8388608,W,44473320,8,44219.388651
storageQueue_3-5537,8388608,W,44473352,24,44219.388698
kworker/2:1H-225,8388608,W,44307488,8,44219.388965
storageQueue_3-5537,8388608,W,44473368,24,44219.389211
kworker/6:1H-422,8388608,W,44307496,8,44219.389325
storageQueue_3-5537,8388608,W,44473384,32,44219.389587
kworker/7:1H-91,8388608,W,44307504,8,44219.389951
storageQueue_3-5537,8388608,W,44473408,24,44219.390217
kworker/7:1H-91,8388608,W,44307512,8,44219.390316
storageQueue_3-5537,8388608,W,44473424,32,44219.390635
kworker/7:1H-91,8388608,W,44307520,8,44219.390737
storageQueue_3-5537,8388608,W,44473448,24,44219.391231
kworker/7:1H-91,8388608,W,44307528,8,44219.391355
storageQueue_3-5537,8388608,W,44473464,24,44219.391643
kworker/7:1H-91,8388608,W,44307536,8,44219.391907
storageQueue_3-5537,8388608,W,44473480,24,44219.39213
HwBinder:848_1-886,8388608,W,44307544,8,44219.392294
storageQueue_3-5537,8388608,W,44473496,24,44219.39275
kworker/7:1H-91,8388608,W,44307552,8,44219.393618
storageQueue_3-5537,8388608,W,44473512,32,44219.395851
kworker/7:1H-91,8388608,W,44307560,8,44219.396118
storageQueue_3-5537,8388608,W,44473536,24,44219.396389
kworker/7:1H-91,8388608,W,44307568,8,44219.396478
storageQueue_3-5537,8388608,W,44473552,24,44219.396656
kworker/4:1H-218,8388608,W,44307576,8,44219.396786
storageQueue_3-5537,8388608,W,44473568,24,44219.397112
kworker/1:1H-228,8388608,W,44307584,8,44219.397279
storageQueue_3-5537,8388608,W,44473584,24,44219.397507
kworker/7:1H-91,8388608,W,44307592,8,44219.3976
storageQueue_3-5537,8388608,W,44473600,24,44219.39782
kworker/5:1H-437,8388608,W,44307600,8,44219.397933
storageQueue_3-5537,8388608,W,44473616,24,44219.398152
kworker/5:1H-437,8388608,W,44307608,8,44219.398252
storageQueue_3-5537,8388608,W,44473632,24,44219.398646
kworker/6:1H-422,8388608,W,44307616,8,44219.398752
storageQueue_3-5537,8388608,W,44473648,24,44219.398942
kworker/6:1H-422,8388608,W,44307624,8,44219.399019
storageQueue_3-5537,8388608,W,44473664,24,44219.399165
kworker/6:1H-422,8388608,W,44307632,8,44219.399252
storageQueue_2-5531,8388608,W,44473256,8,44219.399412
storageQueue_2-5531,8388608,W,44473688,16,44219.399432
storageQueue_3-5537,8388608,W,44473704,16,44219.399478
storageQueue_3-5537,8388608,W,44473680,8,44219.399485
kworker/6:1H-422,8388608,W,44307640,8,44219.399516
kworker/6:1H-422,8388608,W,44307648,8,44219.399541
storageQueue_2-5531,8388608,W,44473696,8,44219.399742
storageQueue_2-5531,8388608,W,44473720,24,44219.399757
kworker/2:1H-225,8388608,W,44307656,8,44219.39988
storageQueue_3-5537,8388608,W,44473712,8,44219.399987
storageQueue_3-5537,8388608,W,44473744,24,44219.400025
storageQueue_2-5531,8388608,W,44473768,16,44219.400136
storageQueue_2-5531,8388608,W,44473736,8,44219.400155
kworker/6:1H-422,8388608,W,44307664,8,44219.400209
kworker/6:1H-422,8388608,W,44307672,8,44219.400287
storageQueue_3-5537,8388608,W,44473760,8,44219.400511
storageQueue_3-5537,8388608,W,44473784,16,44219.400527
storageQueue_2-5531,8388608,W,44473800,16,44219.40055
storageQueue_2-5531,8388608,W,44473776,8,44219.40056
kworker/4:1H-218,8388608,W,44307680,8,44219.400631
kworker/4:1H-218,8388608,W,44307688,8,44219.400643
storageQueue_2-5531,8388608,W,44473808,24,44219.400799
kworker/6:1H-422,8388608,W,44307696,8,44219.40087
storageQueue_3-5537,8388608,W,44473792,8,44219.400923
storageQueue_3-5537,8388608,W,44473832,32,44219.400946
storageQueue_2-5531,8388608,W,44473824,8,44219.401015
kworker/5:1H-437,8388608,W,44473864,16,44219.401016
kworker/5:1H-437,8388608,W,44307704,8,44219.401023
kworker/5:1H-437,8388608,W,44307712,8,44219.401077
storageQueue_3-5537,8388608,W,44473856,8,44219.401271
storageQueue_3-5537,8388608,W,44473880,40,44219.401286
storageQueue_2-5531,8388608,W,44473920,16,44219.40132
storageQueue_2-5531,8388608,W,44473872,8,44219.401328
kworker/6:1H-422,8388608,W,44307720,8,44219.401344
kworker/5:1H-437,8388608,W,44307728,8,44219.40146
storageQueue_3-5537,8388608,W,44473912,8,44219.40153
storageQueue_3-5537,8388608,W,44473936,24,44219.401543
kworker/6:1H-422,8388608,W,44307736,8,44219.401592
storageQueue_2-5531,8388608,W,44473928,8,44219.401685
storageQueue_2-5531,8388608,W,44473960,16,44219.401693
storageQueue_3-5537,8388608,W,44473976,24,44219.401743
storageQueue_3-5537,8388608,W,44473952,8,44219.40175
kworker/5:1H-437,8388608,W,44307744,8,44219.401788
kworker/6:1H-422,8388608,W,44307752,8,44219.4018
storageQueue_2-5531,8388608,W,44473968,8,44219.401946
storageQueue_2-5531,8388608,W,44474000,16,44219.401951
kworker/6:1H-422,8388608,W,44307760,8,44219.401994
storageQueue_3-5537,8388608,W,44473992,8,44219.40207
storageQueue_3-5537,8388608,W,44474016,24,44219.402088
storageQueue_2-5531,8388608,W,44474040,16,44219.402145
storageQueue_2-5531,8388608,W,44474008,8,44219.402157
kworker/6:1H-422,8388608,W,44307768,8,44219.402209
<...>-5,8388608,W,44307776,8,44219.402312
storageQueue_2-5531,8388608,W,44474048,24,44219.40235
kworker/6:1H-422,8388608,W,44307784,8,44219.402411
storageQueue_2-5531,8388608,W,44474064,24,44219.402778
kworker/4:1H-218,8388608,W,44307792,8,44219.402893
storageQueue_3-5537,8388608,W,44474032,8,44219.403067
storageQueue_3-5537,8388608,W,44474088,24,44219.403085
storageQueue_2-5531,8388608,W,44474112,24,44219.403153
storageQueue_2-5531,8388608,W,44474080,8,44219.40316
kworker/0:0H-5,8388608,W,44307800,8,44219.403309
kworker/0:0H-5,8388608,W,44307808,8,44219.403366
storageQueue_3-5537,8388608,W,44474104,8,44219.403719
storageQueue_3-5537,8388608,W,44474136,24,44219.403735
kworker/5:1H-437,8388608,W,44307816,8,44219.403823
storageQueue_2-5531,8388608,W,44474128,8,44219.403912
storageQueue_2-5531,8388608,W,44486448,16,44219.403948
storageQueue_3-5537,8388608,W,44486464,24,44219.404025
storageQueue_3-5537,8388608,W,44474152,8,44219.404041
kworker/4:1H-218,8388608,W,44307824,8,44219.404147
kworker/4:1H-218,8388608,W,44307832,8,44219.404167
storageQueue_3-5537,8388608,W,44486480,32,44219.404565
kworker/6:1H-422,8388608,W,44307840,8,44219.404641
storageQueue_3-5537,8388608,W,44486504,32,44219.404801
kworker/5:1H-437,8388608,W,44307848,8,44219.404891
storageQueue_2-5531,8388608,W,44486456,8,44219.404988
storageQueue_2-5531,8388608,W,44486536,32,44219.405002
storageQueue_3-5537,8388608,W,44486568,24,44219.405088
storageQueue_3-5537,8388608,W,44486528,8,44219.405096
kworker/5:1H-437,8388608,W,44307856,8,44219.405177
kworker/5:1H-437,8388608,W,44307864,8,44219.405187
storageQueue_3-5537,8388608,W,44486584,32,44219.405479
storageQueue_2-5531,8388608,W,44486616,40,44219.405511
storageQueue_2-5531,8388608,W,44486560,8,44219.405518
kworker/6:1H-422,8388608,W,44307872,8,44219.405589
kworker/6:1H-422,8388608,W,44307880,8,44219.405614
storageQueue_3-5537,8388608,W,44486608,8,44219.405795
storageQueue_3-5537,8388608,W,44486656,32,44219.405801
kworker/6:1H-422,8388608,W,44307888,8,44219.405864
storageQueue_3-5537,8388608,W,44486680,40,44219.406033
kworker/6:1H-422,8388608,W,44486720,24,44219.40611
kworker/6:1H-422,8388608,W,44486648,8,44219.406117
kworker/6:1H-422,8388608,W,44307896,8,44219.40612
kworker/6:1H-422,8388608,W,44307904,8,44219.406172
storageQueue_3-5537,8388608,W,44486712,8,44219.406362
storageQueue_3-5537,8388608,W,44486744,40,44219.406378
storageQueue_2-5531,8388608,W,44486784,24,44219.406469
storageQueue_2-5531,8388608,W,44486736,8,44219.40648
storageQueue_2-5531,8388608,W,44307912,8,44219.406484
kworker/6:1H-422,8388608,W,44307920,8,44219.406527
storageQueue_2-5531,8388608,W,44486800,32,44219.406702
storageQueue_3-5537,8388608,W,44486832,24,44219.40672
storageQueue_3-5537,8388608,W,44486776,8,44219.40673
kworker/6:1H-422,8388608,W,44307928,8,44219.406778
kworker/5:1H-437,8388608,W,44307936,8,44219.406811
storageQueue_2-5531,8388608,W,44486824,8,44219.40694
storageQueue_2-5531,8388608,W,44486856,24,44219.406951
kworker/6:1H-422,8388608,W,44307944,8,44219.407002
storageQueue_3-5537,8388608,W,44486848,8,44219.407063
storageQueue_3-5537,8388608,W,44486880,32,44219.407083
kworker/5:1H-437,8388608,W,44307952,8,44219.407147
storageQueue_2-5531,8388608,W,44486872,8,44219.407151
storageQueue_2-5531,8388608,W,44486912,24,44219.407156
kworker/4:1H-218,8388608,W,44307960,8,44219.407238
storageQueue_3-5537,8388608,W,44486904,8,44219.407395
storageQueue_3-5537,8388608,W,44486936,24,44219.407419
storageQueue_2-5531,8388608,W,44486960,24,44219.40745
storageQueue_2-5531,8388608,W,44486928,8,44219.407457
kworker/5:1H-437,8388608,W,44307968,8,44219.407494
kworker/6:1H-422,8388608,W,44307976,8,44219.407518
storageQueue_2-5531,8388608,W,44486984,8,44219.407811
storageQueue_3-5537,8388608,W,44486952,8,44219.407814
storageQueue_3-5537,8388608,W,44486976,8,44219.40782
storageQueue_3-5537,8388608,W,44486992,8,44219.407825
storageQueue_2-5531,8388608,W,44487000,8,44219.407828
storageQueue_3-5537,8388608,W,44487008,8,44219.40783
storageQueue_3-5537,8388608,W,44487024,8,44219.407834
storageQueue_2-5531,8388608,W,44487016,8,44219.407835
kworker/4:1H-218,8388608,W,44307984,8,44219.407938
kworker/4:1H-218,8388608,W,44307992,8,44219.407955
storageQueue_2-5531,8388608,W,44487016,8,44219.408145
storageQueue_2-5531,8388608,W,44487032,24,44219.40816
storageQueue_3-5537,8388608,W,44487056,24,44219.408187
storageQueue_3-5537,8388608,W,44487024,8,44219.408195
kworker/4:1H-218,8388608,W,44308000,8,44219.408266
kworker/4:1H-218,8388608,W,44308008,8,44219.408326
storageQueue_2-5531,8388608,W,44487048,8,44219.40845
storageQueue_2-5531,8388608,W,44487080,24,44219.408467
kworker/6:1H-422,8388608,W,44308016,8,44219.408527
storageQueue_3-5537,8388608,W,44487072,8,44219.408602
storageQueue_3-5537,8388608,W,44487104,24,44219.40861
kworker/4:1H-218,8388608,W,44308024,8,44219.408685
storageQueue_2-5531,8388608,W,44487096,8,44219.408718
storageQueue_2-5531,8388608,W,44487128,24,44219.408724
storageQueue_3-5537,8388608,W,44487152,8,44219.408848
storageQueue_3-5537,8388608,W,44487120,8,44219.408855
storageQueue_3-5537,8388608,W,44308032,8,44219.408859
kworker/6:1H-422,8388608,W,44308040,8,44219.408903
storageQueue_3-5537,8388608,W,44487152,40,44219.409098
storageQueue_2-5531,8388608,W,44487192,32,44219.409126
storageQueue_2-5531,8388608,W,44487144,8,44219.409132
kworker/6:1H-422,8388608,W,44308048,8,44219.40916
kworker/6:1H-422,8388608,W,44308056,8,44219.409206
storageQueue_2-5531,8388608,W,44487216,8,44219.40943
storageQueue_2-5531,8388608,W,44487224,24,44219.409436
storageQueue_3-5537,8388608,W,44487184,8,44219.409439
storageQueue_2-5531,8388608,W,44487248,8,44219.40944
storageQueue_2-5531,8388608,W,44487256,8,44219.409444
storageQueue_2-5531,8388608,W,44487264,24,44219.409447
kworker/4:1H-218,8388608,W,44308064,8,44219.409609
kworker/6:1H-422,8388608,W,44308072,8,44219.410198
storageQueue_2-5531,8388608,W,44487280,8,44219.410582
storageQueue_3-5537,8388608,W,44487256,8,44219.410587
